"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3","HC4","HC4m","HC5","HC0_fp","HC1_fp","HC2_fp","HC3_fp","HC4_fp","HC4m_fp","HC5_fp"
"1119",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,904595909,"B3","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1120",250,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,904595909,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B2","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1129",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B3","Power",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1130",500,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,518904371,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B3","Size",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1139",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"1140",1000,"1 1 1 1 0 0","E4","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1001106345,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B0","Size",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1142",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B2","Size",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1144",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B4","Size",1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"1146",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B1","Power",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"1148",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B3","Power",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"1150",25,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,197532160,"B4","Power",1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"1151",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B0","Size",0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"1152",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B1","Size",0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"1153",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B1","Power",1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
"1158",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B3","Power",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"1160",50,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,118841965,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1161",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1163",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1165",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B4","Size",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1166",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B0","Power",0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1167",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"1169",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1170",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,314732675,"B4","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1171",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B1","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1178",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1179",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1180",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,421194336,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1181",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,362655795,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,362655795,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,362655795,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,362655795,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,362655795,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,362655795,"B0","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
