"","X","IDVAR","step","n","B","Estructs","whichX","Edist","iterations","seed",".id","Adjustment","Beta","M.Coef","Var.Coef","M.sd_e","Var.sd_e","M.df","Var.df","M.B","Var.B","M.t","Var.t","M.lb","Var.lb","M.ub","Var.ub","M.captured","Var.captured","M.rejectNull","Var.rejectNull"
"15639",15639,1919,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC4m","B3",0.990783625,0.804295007,0.799755666,0.095397745,45,0,1,0,2.014103389,0,-0.620006971,0.992045222,2.601574222,1.390528153,0.924,0.070294294,0.749,0.188187187
"15640",15640,1920,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC4m","B4",0.016924191,0.179118174,0.408485586,0.010129361,45,0,0,0,2.014103389,0,-0.805808011,0.200595333,0.839656393,0.239822796,0.942,0.054690691,0.942,0.054690691
"15641",15641,1921,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC5","B0",5.011927755,19.62961442,4.187548413,1.117026255,45,0,1,0,2.014103389,0,-3.422227695,22.56290501,13.4460832,25.75900909,0.834,0.138582583,0.773,0.175646647
"15642",15642,1922,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC5","B1",1.546582854,15.34523969,3.651172449,0.897407401,45,0,1,0,2.014103389,0,-5.80725595,19.41288216,8.900421657,18.55846531,0.938,0.058214214,0.911,0.08116016
"15643",15643,1923,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC5","B2",1.845520045,1.035245193,0.935382335,0.057265234,45,0,1,0,2.014103389,0,-0.038436685,1.093513126,3.729476776,1.441582982,0.844,0.131795796,0.496,0.250234234
"15644",15644,1924,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC5","B3",0.990783625,0.804295007,0.774747516,0.087848411,45,0,1,0,2.014103389,0,-0.569637973,0.976370824,2.551205223,1.344953103,0.918,0.075351351,0.721,0.20136036
"15645",15645,1925,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E5","HC5","B4",0.016924191,0.179118174,0.40052762,0.00965343,45,0,0,0,2.014103389,0,-0.789779845,0.199110571,0.823628227,0.237446229,0.939,0.057336336,0.939,0.057336336
"15646",15646,1926,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC0","B0",-0.134747587,112.8311195,9.806674743,8.778674868,45,0,1,0,2.014103389,0,-19.88640442,144.0196887,19.61690925,152.865914,0.935,0.060835836,0.933,0.062573574
"15647",15647,1927,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC0","B1",4.581165295,90.49011682,8.679281536,6.936814439,45,0,1,0,2.014103389,0,-12.89980506,119.8008982,22.06213565,117.4592713,0.918,0.075351351,0.902,0.088484484
"15648",15648,1928,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC0","B2",6.057257382,6.303142218,2.249584322,0.395463904,45,0,1,0,2.014103389,0,1.526361976,5.555711319,10.58815279,10.25906072,0.378,0.235351351,0.249,0.187186186
"15649",15649,1929,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC0","B3",1.00234062,4.758244602,1.812251547,0.586334611,45,0,1,0,2.014103389,0,-2.647721362,5.756994592,4.652402602,8.516559192,0.921,0.072831832,0.897,0.092483483
"15650",15650,1930,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC0","B4",0.034937112,1.065298281,0.948141149,0.07556929,45,0,0,0,2.014103389,0,-1.874717191,1.236121812,1.944591414,1.507585399,0.942,0.054690691,0.942,0.054690691
"15651",15651,1931,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC1","B0",-0.134747587,112.8311195,10.33714282,9.754083186,45,0,1,0,2.014103389,0,-20.95482197,147.7372848,20.6853268,157.062025,0.942,0.054690691,0.949,0.048447447
"15652",15652,1932,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC1","B1",4.581165295,90.49011682,9.148766036,7.707571599,45,0,1,0,2.014103389,0,-13.84539538,122.9908936,23.00772597,120.5226021,0.933,0.062573574,0.921,0.072831832
"15653",15653,1933,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC1","B2",6.057257382,6.303142218,2.371270082,0.439404337,45,0,1,0,2.014103389,0,1.281274275,5.606752541,10.83324049,10.56451812,0.417,0.243354354,0.277,0.200471471
"15654",15654,1934,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC1","B3",1.00234062,4.758244602,1.91028086,0.651482901,45,0,1,0,2.014103389,0,-2.845162535,5.94664001,4.849843774,8.855476506,0.935,0.060835836,0.909,0.082801802
"15655",15655,1935,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC1","B4",0.034937112,1.065298281,0.999428525,0.083965878,45,0,0,0,2.014103389,0,-1.978015268,1.262841435,2.047889491,1.548989181,0.956,0.042106106,0.956,0.042106106
"15656",15656,1936,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC2","B0",-0.134747587,112.8311195,10.53205962,10.35836012,45,0,1,0,2.014103389,0,-21.34740457,148.4263551,21.07790939,161.2755893,0.946,0.051135135,0.951,0.046645646
"15657",15657,1937,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC2","B1",4.581165295,90.49011682,9.371413273,8.348967358,45,0,1,0,2.014103389,0,-14.29382994,127.8697967,23.45616053,120.847487,0.939,0.057336336,0.927,0.067738739
"15658",15658,1938,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC2","B2",6.057257382,6.303142218,2.417925274,0.472124034,45,0,1,0,2.014103389,0,1.187305894,5.64677741,10.92720887,10.78995551,0.438,0.246402402,0.292,0.206942943
"15659",15659,1939,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC2","B3",1.00234062,4.758244602,2.021656875,0.776772509,45,0,1,0,2.014103389,0,-3.069485344,6.10728397,5.074166583,9.711335311,0.947,0.050241241,0.927,0.067738739
"15660",15660,1940,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC2","B4",0.034937112,1.065298281,1.014042639,0.088049797,45,0,0,0,2.014103389,0,-2.007449603,1.276160473,2.077323827,1.568803895,0.956,0.042106106,0.956,0.042106106
"15661",15661,1941,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC3","B0",-0.134747587,112.8311195,11.37642898,12.54234891,45,0,1,0,2.014103389,0,-23.04805176,155.0088128,22.77855658,172.4123239,0.96,0.038438438,0.964,0.034738739
"15662",15662,1942,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC3","B1",4.581165295,90.49011682,10.1983912,10.49031808,45,0,1,0,2.014103389,0,-15.95944897,139.4308539,25.12177956,126.6596899,0.953,0.044835836,0.944,0.052916917
"15663",15663,1943,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC3","B2",6.057257382,6.303142218,2.607655213,0.573534505,45,0,1,0,2.014103389,0,0.805170179,5.81474294,11.30934458,11.44475594,0.508,0.250186186,0.336,0.223327327
"15664",15664,1944,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC3","B3",1.00234062,4.758244602,2.298485103,1.120527899,45,0,1,0,2.014103389,0,-3.627046015,6.950629868,5.631727255,11.65695421,0.963,0.035666667,0.953,0.044835836
"15665",15665,1945,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC3","B4",0.034937112,1.065298281,1.087813677,0.103861274,45,0,0,0,2.014103389,0,-2.156032101,1.32764025,2.225906324,1.64560619,0.97,0.029129129,0.97,0.029129129
"15666",15666,1946,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4","B0",-0.134747587,112.8311195,10.01071476,9.222646956,45,0,1,0,2.014103389,0,-20.29736211,145.2522501,20.02786694,155.2353979,0.936,0.059963964,0.94,0.056456456
"15667",15667,1947,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4","B1",4.581165295,90.49011682,8.872375371,7.321970706,45,0,1,0,2.014103389,0,-13.28871601,121.9802535,22.4510466,118.4047753,0.924,0.070294294,0.906,0.085249249
"15668",15668,1948,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4","B2",6.057257382,6.303142218,2.29721258,0.416189752,45,0,1,0,2.014103389,0,1.43043374,5.578656762,10.68408102,10.40426875,0.395,0.239214214,0.264,0.194498498
"15669",15669,1949,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4","B3",1.00234062,4.758244602,1.868639286,0.634922747,45,0,1,0,2.014103389,0,-2.761292098,5.839136645,4.765973338,8.828623616,0.926,0.068592593,0.904,0.086870871
"15670",15670,1950,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4","B4",0.034937112,1.065298281,0.966800753,0.079076482,45,0,0,0,2.014103389,0,-1.912299562,1.247819874,1.982173786,1.524341969,0.946,0.051135135,0.946,0.051135135
"15671",15671,1951,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4m","B0",-0.134747587,112.8311195,10.22313402,9.707386409,45,0,1,0,2.014103389,0,-20.72519645,146.6239446,20.45570128,157.7965037,0.94,0.056456456,0.942,0.054690691
"15672",15672,1952,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4m","B1",4.581165295,90.49011682,9.074641201,7.749010663,45,0,1,0,2.014103389,0,-13.6961003,124.3688662,22.85843089,119.4808338,0.932,0.063439439,0.912,0.080336336
"15673",15673,1953,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4m","B2",6.057257382,6.303142218,2.346485414,0.438711794,45,0,1,0,2.014103389,0,1.331193156,5.60703267,10.78332161,10.55861923,0.41,0.242142142,0.278,0.200916917
"15674",15674,1954,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4m","B3",1.00234062,4.758244602,1.929352742,0.691070253,45,0,1,0,2.014103389,0,-2.883575277,5.942476875,4.888256517,9.180820731,0.935,0.060835836,0.916,0.077021021
"15675",15675,1955,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC4m","B4",0.034937112,1.065298281,0.986055658,0.082843569,45,0,0,0,2.014103389,0,-1.951080931,1.260483654,2.020955155,1.542241415,0.951,0.046645646,0.951,0.046645646
"15676",15676,1956,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC5","B0",-0.134747587,112.8311195,10.01071476,9.222646956,45,0,1,0,2.014103389,0,-20.29736211,145.2522501,20.02786694,155.2353979,0.936,0.059963964,0.94,0.056456456
"15677",15677,1957,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC5","B1",4.581165295,90.49011682,8.872375371,7.321970706,45,0,1,0,2.014103389,0,-13.28871601,121.9802535,22.4510466,118.4047753,0.924,0.070294294,0.906,0.085249249
"15678",15678,1958,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC5","B2",6.057257382,6.303142218,2.29721258,0.416189752,45,0,1,0,2.014103389,0,1.43043374,5.578656762,10.68408102,10.40426875,0.395,0.239214214,0.264,0.194498498
"15679",15679,1959,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC5","B3",1.00234062,4.758244602,1.868639286,0.634922747,45,0,1,0,2.014103389,0,-2.761292098,5.839136645,4.765973338,8.828623616,0.926,0.068592593,0.904,0.086870871
"15680",15680,1960,8,50,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,929325147,"E6","HC5","B4",0.034937112,1.065298281,0.966800753,0.079076482,45,0,0,0,2.014103389,0,-1.912299562,1.247819874,1.982173786,1.524341969,0.946,0.051135135,0.946,0.051135135
"17641",17641,1961,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC0","B0",6.027349342,6.134371079,2.341675419,0.15996738,95,0,1,0,1.985251004,0,1.378535866,6.275905174,10.67616282,7.253770753,0.428,0.245061061,0.266,0.195439439
"17642",17642,1962,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC0","B1",0.999540968,4.551785743,2.008611959,0.126363222,95,0,1,0,1.985251004,0,-2.98805794,5.052436768,4.987139876,5.047185625,0.941,0.055574575,0.91,0.081981982
"17643",17643,1963,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC0","B2",0.992990392,0.288196625,0.513455011,0.008659036,95,0,1,0,1.985251004,0,-0.026346684,0.308854967,2.012327468,0.335792638,0.93,0.065165165,0.516,0.249993994
"17644",17644,1964,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC0","B3",1.000537979,0.203181699,0.409071095,0.012076864,95,0,1,0,1.985251004,0,0.188429178,0.189139019,1.812646781,0.312419576,0.916,0.077021021,0.322,0.218534535
"17645",17645,1965,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC0","B4",-0.003354313,0.050484019,0.220054212,0.001281687,95,0,0,0,1.985251004,0,-0.440217159,0.054066403,0.433508532,0.057004458,0.949,0.048447447,0.949,0.048447447
"17646",17646,1966,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC1","B0",6.027349342,6.134371079,2.402508288,0.168386716,95,0,1,0,1.985251004,0,1.257767353,6.296385974,10.79693133,7.299654888,0.446,0.247331331,0.28,0.201801802
"17647",17647,1967,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC1","B1",0.999540968,4.551785743,2.060792388,0.133013918,95,0,1,0,1.985251004,0,-3.091649189,5.078716842,5.090731124,5.073329283,0.944,0.052916917,0.919,0.074513514
"17648",17648,1968,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC1","B2",0.992990392,0.288196625,0.526793726,0.009114774,95,0,1,0,1.985251004,0,-0.052827381,0.310301236,2.038808165,0.337938703,0.939,0.057336336,0.54,0.248648649
"17649",17649,1969,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC1","B3",1.000537979,0.203181699,0.419698088,0.012712489,95,0,1,0,1.985251004,0,0.167331929,0.190042842,1.833744029,0.316526025,0.922,0.071987988,0.34,0.224624625
"17650",17650,1970,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC1","B4",-0.003354313,0.050484019,0.225770858,0.001349144,95,0,0,0,1.985251004,0,-0.451566135,0.054294104,0.444857509,0.057308484,0.953,0.044835836,0.953,0.044835836
"17651",17651,1971,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC2","B0",6.027349342,6.134371079,2.423788935,0.174787874,95,0,1,0,1.985251004,0,1.215519927,6.311108082,10.83917876,7.335389544,0.453,0.248039039,0.286,0.204408408
"17652",17652,1972,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC2","B1",0.999540968,4.551785743,2.086447639,0.140180978,95,0,1,0,1.985251004,0,-3.142581302,5.124089149,5.141663238,5.08445092,0.944,0.052916917,0.923,0.071142142
"17653",17653,1973,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC2","B2",0.992990392,0.288196625,0.531759961,0.009502431,95,0,1,0,1.985251004,0,-0.062686605,0.311936565,2.048667388,0.339359058,0.941,0.055574575,0.545,0.248223223
"17654",17654,1974,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC2","B3",1.000537979,0.203181699,0.434259392,0.014724292,95,0,1,0,1.985251004,0,0.138424085,0.189607181,1.862651873,0.332819611,0.93,0.065165165,0.362,0.231187187
"17655",17655,1975,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC2","B4",-0.003354313,0.050484019,0.227305571,0.001384901,95,0,0,0,1.985251004,0,-0.454612927,0.054399618,0.447904301,0.057484824,0.953,0.044835836,0.953,0.044835836
"17656",17656,1976,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC3","B0",6.027349342,6.134371079,2.512912255,0.192883311,95,0,1,0,1.985251004,0,1.038587767,6.356997859,11.01611092,7.432136026,0.475,0.249624625,0.323,0.21888989
"17657",17657,1977,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC3","B1",0.999540968,4.551785743,2.172758064,0.158217395,95,0,1,0,1.985251004,0,-3.313929159,5.215325743,5.313011095,5.135385352,0.955,0.043018018,0.931,0.064303303
"17658",17658,1978,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC3","B2",0.992990392,0.288196625,0.551217052,0.010479728,95,0,1,0,1.985251004,0,-0.101313814,0.315593701,2.087294598,0.343405408,0.947,0.050241241,0.577,0.244315315
"17659",17659,1979,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC3","B3",1.000537979,0.203181699,0.464384127,0.019029521,95,0,1,0,1.985251004,0,0.078618926,0.194282668,1.922457033,0.362079847,0.941,0.055574575,0.414,0.242846847
"17660",17660,1980,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC3","B4",-0.003354313,0.050484019,0.234966547,0.001501101,95,0,0,0,1.985251004,0,-0.469821887,0.054778239,0.463113261,0.058022144,0.957,0.041192192,0.957,0.041192192
"17661",17661,1981,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4","B0",6.027349342,6.134371079,2.362983526,0.163591,95,0,1,0,1.985251004,0,1.336233925,6.283232997,10.71846476,7.275005908,0.434,0.24588989,0.27,0.197297297
"17662",17662,1982,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4","B1",0.999540968,4.551785743,2.028688967,0.129749149,95,0,1,0,1.985251004,0,-3.027915839,5.07123695,5.026997775,5.055074817,0.942,0.054690691,0.913,0.079510511
"17663",17663,1983,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4","B2",0.992990392,0.288196625,0.518233886,0.008873358,95,0,1,0,1.985251004,0,-0.035833951,0.309639819,2.021814734,0.336697171,0.934,0.061705706,0.523,0.249720721
"17664",17664,1984,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4","B3",1.000537979,0.203181699,0.415393995,0.012706383,95,0,1,0,1.985251004,0,0.175876633,0.189022883,1.825199326,0.31749786,0.921,0.072831832,0.33,0.221321321
"17665",17665,1985,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4","B4",-0.003354313,0.050484019,0.221950647,0.001307844,95,0,0,0,1.985251004,0,-0.443982057,0.054152268,0.437273431,0.057124776,0.951,0.046645646,0.951,0.046645646
"17666",17666,1986,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4m","B0",6.027349342,6.134371079,2.384716377,0.167401822,95,0,1,0,1.985251004,0,1.293088762,6.291084454,10.76160992,7.297193038,0.436,0.24615015,0.275,0.199574575
"17667",17667,1987,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4m","B1",0.999540968,4.551785743,2.049261843,0.133362594,95,0,1,0,1.985251004,0,-3.068758161,5.09123083,5.067840097,5.063563717,0.944,0.052916917,0.918,0.075351351
"17668",17668,1988,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4m","B2",0.992990392,0.288196625,0.523088312,0.009096385,95,0,1,0,1.985251004,0,-0.045471205,0.310463072,2.031451989,0.337631914,0.939,0.057336336,0.528,0.249465465
"17669",17669,1989,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4m","B3",1.000537979,0.203181699,0.421997054,0.013410822,95,0,1,0,1.985251004,0,0.162767904,0.189050166,1.838308055,0.323023273,0.924,0.070294294,0.341,0.224943944
"17670",17670,1990,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC4m","B4",-0.003354313,0.050484019,0.223874204,0.001334897,95,0,0,0,1.985251004,0,-0.447800801,0.054241406,0.441092175,0.057248879,0.951,0.046645646,0.951,0.046645646
"17671",17671,1991,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC5","B0",6.027349342,6.134371079,2.362983526,0.163591,95,0,1,0,1.985251004,0,1.336233925,6.283232997,10.71846476,7.275005908,0.434,0.24588989,0.27,0.197297297
"17672",17672,1992,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC5","B1",0.999540968,4.551785743,2.028688967,0.129749149,95,0,1,0,1.985251004,0,-3.027915839,5.07123695,5.026997775,5.055074817,0.942,0.054690691,0.913,0.079510511
"17673",17673,1993,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC5","B2",0.992990392,0.288196625,0.518233886,0.008873358,95,0,1,0,1.985251004,0,-0.035833951,0.309639819,2.021814734,0.336697171,0.934,0.061705706,0.523,0.249720721
"17674",17674,1994,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC5","B3",1.000537979,0.203181699,0.415393995,0.012706383,95,0,1,0,1.985251004,0,0.175876633,0.189022883,1.825199326,0.31749786,0.921,0.072831832,0.33,0.221321321
"17675",17675,1995,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E0","HC5","B4",-0.003354313,0.050484019,0.221950647,0.001307844,95,0,0,0,1.985251004,0,-0.443982057,0.054152268,0.437273431,0.057124776,0.951,0.046645646,0.951,0.046645646
"17676",17676,1996,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC0","B0",4.035664766,8.90333792,2.82580989,0.239391421,95,0,1,0,1.985251004,0,-1.574277154,9.955250772,9.645606685,9.738414324,0.793,0.164315315,0.685,0.215990991
"17677",17677,1997,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC0","B1",3.060996072,6.813353772,2.464467806,0.20018223,95,0,1,0,1.985251004,0,-1.831591113,7.102928277,7.953583257,8.101704306,0.856,0.123387387,0.756,0.184648649
"17678",17678,1998,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC0","B2",0.991900481,0.433377302,0.628321979,0.013404147,95,0,1,0,1.985251004,0,-0.255476359,0.46694163,2.239277321,0.505470403,0.932,0.063439439,0.65,0.227727728
"17679",17679,1999,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC0","B3",1.001413247,0.30361734,0.500198199,0.018279976,95,0,1,0,1.985251004,0,0.00839427,0.280309601,1.994432224,0.471015954,0.92,0.073673674,0.473,0.249520521
"17680",17680,2000,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC0","B4",-0.004804542,0.07477597,0.268783229,0.00191725,95,0,0,0,1.985251004,0,-0.538406717,0.079953903,0.528797633,0.084710653,0.947,0.050241241,0.947,0.050241241
"17681",17681,2001,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC1","B0",4.035664766,8.90333792,2.899219774,0.25199097,95,0,1,0,1.985251004,0,-1.7200142,10.00772491,9.791343731,9.785255409,0.804,0.157741742,0.699,0.21060961
"17682",17682,2002,9,100,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Ech",1000,503725236,"E1","HC1","B1",3.060996072,6.813353772,2.528490618,0.210718137,95,0,1,0,1.985251004,0,-1.958692466,7.131479342,8.080684609,8.156201927,0.87,0.113213213,0.766,0.179423423
