"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"189",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x1","power","saddle_V2",0.016,0.071,0.14,0
"190",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x1","size","naive",0.02,0.068,0.121,0
"191",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x1","size","saddle_V1",0.007,0.045,0.097,0
"192",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x1","size","saddle_V2",0.004,0.041,0.081,0
"193",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x2","power","naive",0.527,0.741,0.833,0
"194",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x2","power","saddle_V1",0.42,0.67,0.798,0
"195",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x2","power","saddle_V2",0.343,0.611,0.745,0
"196",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x2","size","naive",0.021,0.074,0.116,0
"197",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x2","size","saddle_V1",0.01,0.054,0.097,0
"198",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x2","size","saddle_V2",0.008,0.044,0.087,0
"199",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x3","power","naive",0.591,0.77,0.843,0
"200",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x3","power","saddle_V1",0.381,0.649,0.751,0
"201",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x3","power","saddle_V2",0.325,0.582,0.703,0
"202",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x3","size","naive",0.024,0.078,0.132,0
"203",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x3","size","saddle_V1",0.006,0.038,0.082,0
"204",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x3","size","saddle_V2",0.004,0.036,0.076,0
"205",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x4","power","naive",0.021,0.08,0.121,0
"206",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x4","power","saddle_V1",0.012,0.054,0.105,0
"207",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x4","power","saddle_V2",0.01,0.037,0.092,0
"208",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x4","size","naive",0.021,0.08,0.121,0
"209",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x4","size","saddle_V1",0.012,0.054,0.105,0
"210",25,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,989420947,"HC5","x4","size","saddle_V2",0.01,0.037,0.092,0
"211",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x0","power","naive",0.073,0.18,0.261,0
"212",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x0","power","saddle_V1",0.057,0.16,0.241,0
"213",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x0","power","saddle_V2",0.04,0.138,0.22,0
"214",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x0","size","naive",0.02,0.069,0.116,0
"215",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x0","size","saddle_V1",0.012,0.058,0.113,0
"216",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x0","size","saddle_V2",0.008,0.048,0.097,0
"217",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x1","power","naive",0.088,0.223,0.323,0
"218",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x1","power","saddle_V1",0.069,0.193,0.299,0
"219",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x1","power","saddle_V2",0.047,0.175,0.272,0
"220",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x1","size","naive",0.025,0.077,0.127,0
"221",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x1","size","saddle_V1",0.022,0.07,0.119,0.001
"222",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x1","size","saddle_V2",0.012,0.061,0.109,0.001
"223",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x2","power","naive",0.913,0.977,0.99,0
"224",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x2","power","saddle_V1",0.883,0.966,0.987,0
"225",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x2","power","saddle_V2",0.82,0.948,0.982,0
"226",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x2","size","naive",0.017,0.073,0.137,0
"227",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x2","size","saddle_V1",0.016,0.061,0.116,0
"228",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x2","size","saddle_V2",0.008,0.051,0.101,0
"229",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x3","power","naive",0.949,0.982,0.992,0
"230",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x3","power","saddle_V1",0.927,0.98,0.99,0
"231",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x3","power","saddle_V2",0.893,0.972,0.985,0
"232",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x3","size","naive",0.04,0.108,0.163,0
"233",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x3","size","saddle_V1",0.017,0.084,0.142,0
"234",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x3","size","saddle_V2",0.017,0.074,0.131,0
"235",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x4","power","naive",0.021,0.077,0.131,0
"236",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x4","power","saddle_V1",0.012,0.066,0.123,0
"237",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x4","power","saddle_V2",0.008,0.054,0.109,0
"238",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x4","size","naive",0.021,0.077,0.131,0
"239",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x4","size","saddle_V1",0.012,0.066,0.123,0
"240",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC0","x4","size","saddle_V2",0.008,0.054,0.109,0
"241",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x0","power","naive",0.06,0.156,0.236,0
"242",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x0","power","saddle_V1",0.046,0.14,0.221,0
"243",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x0","power","saddle_V2",0.03,0.119,0.195,0
"244",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x0","size","naive",0.012,0.056,0.105,0
"245",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x0","size","saddle_V1",0.009,0.051,0.092,0
"246",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x0","size","saddle_V2",0.006,0.042,0.082,0
"247",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x1","power","naive",0.075,0.192,0.289,0
"248",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x1","power","saddle_V1",0.051,0.179,0.273,0
"249",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x1","power","saddle_V2",0.04,0.149,0.243,0
"250",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x1","size","naive",0.02,0.068,0.117,0
"251",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x1","size","saddle_V1",0.015,0.061,0.106,0
"252",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x1","size","saddle_V2",0.008,0.052,0.092,0
"253",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x2","power","naive",0.888,0.965,0.985,0
"254",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x2","power","saddle_V1",0.86,0.956,0.981,0
"255",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x2","power","saddle_V2",0.78,0.935,0.977,0
"256",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x2","size","naive",0.016,0.06,0.108,0
"257",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x2","size","saddle_V1",0.011,0.05,0.092,0
"258",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x2","size","saddle_V2",0.005,0.042,0.083,0
"259",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x3","power","naive",0.939,0.98,0.99,0
"260",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x3","power","saddle_V1",0.909,0.976,0.986,0
"261",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x3","power","saddle_V2",0.87,0.962,0.979,0
"262",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x3","size","naive",0.031,0.091,0.149,0
"263",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x3","size","saddle_V1",0.016,0.072,0.126,0
"264",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x3","size","saddle_V2",0.014,0.06,0.115,0
"265",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x4","power","naive",0.012,0.061,0.115,0
"266",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x4","power","saddle_V1",0.009,0.054,0.107,0
"267",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x4","power","saddle_V2",0.007,0.047,0.094,0
"268",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x4","size","naive",0.012,0.061,0.115,0
"269",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x4","size","saddle_V1",0.009,0.054,0.107,0
"270",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC1","x4","size","saddle_V2",0.007,0.047,0.094,0
"271",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x0","power","naive",0.058,0.147,0.229,0
"272",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x0","power","saddle_V1",0.043,0.131,0.214,0
"273",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x0","power","saddle_V2",0.026,0.115,0.188,0
"274",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x0","size","naive",0.011,0.055,0.1,0
"275",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x0","size","saddle_V1",0.007,0.049,0.09,0
"276",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x0","size","saddle_V2",0.004,0.04,0.079,0
"277",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x1","power","naive",0.068,0.181,0.281,0
"278",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x1","power","saddle_V1",0.047,0.163,0.255,0
"279",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x1","power","saddle_V2",0.033,0.133,0.221,0
"280",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x1","size","naive",0.018,0.065,0.115,0
"281",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x1","size","saddle_V1",0.009,0.057,0.099,0
"282",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x1","size","saddle_V2",0.006,0.046,0.081,0
"283",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x2","power","naive",0.88,0.964,0.982,0
"284",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x2","power","saddle_V1",0.84,0.952,0.98,0
"285",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x2","power","saddle_V2",0.75,0.926,0.975,0
"286",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x2","size","naive",0.015,0.06,0.1,0
"287",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x2","size","saddle_V1",0.008,0.047,0.089,0
"288",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x2","size","saddle_V2",0.004,0.038,0.079,0
"289",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x3","power","naive",0.926,0.975,0.988,0
"290",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x3","power","saddle_V1",0.867,0.962,0.98,0
"291",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x3","power","saddle_V2",0.8,0.935,0.972,0
"292",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x3","size","naive",0.023,0.081,0.132,0
"293",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x3","size","saddle_V1",0.015,0.054,0.105,0
"294",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x3","size","saddle_V2",0.013,0.044,0.095,0
"295",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x4","power","naive",0.011,0.06,0.109,0
"296",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x4","power","saddle_V1",0.009,0.053,0.1,0
"297",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x4","power","saddle_V2",0.006,0.044,0.09,0
"298",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x4","size","naive",0.011,0.06,0.109,0
"299",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x4","size","saddle_V1",0.009,0.053,0.1,0
"300",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC2","x4","size","saddle_V2",0.006,0.044,0.09,0
"301",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x0","power","naive",0.042,0.124,0.194,0
"302",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x0","power","saddle_V1",0.027,0.104,0.174,0
"303",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x0","power","saddle_V2",0.017,0.084,0.151,0
"304",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x0","size","naive",0.006,0.043,0.084,0
"305",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x0","size","saddle_V1",0.007,0.033,0.074,0
"306",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x0","size","saddle_V2",0.003,0.026,0.061,0
"307",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x1","power","naive",0.044,0.147,0.234,0
"308",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x1","power","saddle_V1",0.029,0.12,0.21,0
"309",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x1","power","saddle_V2",0.02,0.095,0.189,0
"310",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x1","size","naive",0.011,0.047,0.089,0
"311",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x1","size","saddle_V1",0.006,0.04,0.076,0
"312",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x1","size","saddle_V2",0.003,0.027,0.068,0
"313",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x2","power","naive",0.843,0.946,0.98,0
"314",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x2","power","saddle_V1",0.774,0.931,0.975,0
"315",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x2","power","saddle_V2",0.662,0.893,0.957,0
"316",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x2","size","naive",0.008,0.043,0.083,0
"317",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x2","size","saddle_V1",0.003,0.032,0.07,0
"318",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x2","size","saddle_V2",0.002,0.024,0.064,0
"319",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x3","power","naive",0.875,0.954,0.976,0
"320",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x3","power","saddle_V1",0.764,0.916,0.96,0
"321",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x3","power","saddle_V2",0.68,0.864,0.927,0
"322",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x3","size","naive",0.017,0.053,0.097,0
"323",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x3","size","saddle_V1",0.01,0.029,0.068,0
"324",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x3","size","saddle_V2",0.008,0.028,0.057,0
"325",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x4","power","naive",0.008,0.048,0.092,0
"326",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x4","power","saddle_V1",0.007,0.042,0.084,0
"327",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x4","power","saddle_V2",0.004,0.028,0.068,0
"328",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x4","size","naive",0.008,0.048,0.092,0
"329",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x4","size","saddle_V1",0.007,0.042,0.084,0
"330",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC3","x4","size","saddle_V2",0.004,0.028,0.068,0
"331",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x0","power","naive",0.046,0.124,0.187,0
"332",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x0","power","saddle_V1",0.029,0.103,0.17,0
"333",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x0","power","saddle_V2",0.016,0.078,0.142,0
"334",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x0","size","naive",0.007,0.047,0.085,0
"335",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x0","size","saddle_V1",0.004,0.032,0.073,0
"336",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x0","size","saddle_V2",0.003,0.025,0.059,0
"337",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x1","power","naive",0.046,0.132,0.221,0
"338",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x1","power","saddle_V1",0.023,0.104,0.182,0
"339",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x1","power","saddle_V2",0.017,0.08,0.15,0
"340",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x1","size","naive",0.01,0.05,0.092,0
"341",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x1","size","saddle_V1",0.005,0.04,0.074,0
"342",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x1","size","saddle_V2",0.002,0.023,0.056,0
"343",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x2","power","naive",0.84,0.94,0.975,0
"344",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x2","power","saddle_V1",0.76,0.921,0.965,0
"345",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x2","power","saddle_V2",0.625,0.86,0.932,0
"346",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x2","size","naive",0.008,0.046,0.087,0
"347",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x2","size","saddle_V1",0.004,0.037,0.073,0
"348",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x2","size","saddle_V2",0.002,0.023,0.061,0
"349",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x3","power","naive",0.756,0.881,0.923,0
"350",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x3","power","saddle_V1",0.55,0.748,0.82,0
"351",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x3","power","saddle_V2",0.443,0.651,0.741,0
"352",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x3","size","naive",0.015,0.042,0.076,0
"353",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x3","size","saddle_V1",0.005,0.021,0.046,0
"354",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x3","size","saddle_V2",0.005,0.018,0.037,0
"355",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x4","power","naive",0.009,0.048,0.098,0
"356",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x4","power","saddle_V1",0.008,0.04,0.086,0
"357",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x4","power","saddle_V2",0.006,0.027,0.066,0
"358",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x4","size","naive",0.009,0.048,0.098,0
"359",50,"1 1 1 1 0 0","T T T T T F","E0","En","naive saddle",1000,79874622,"HC4","x4","size","saddle_V1",0.008,0.04,0.086,0
